studentId,school,current_sem,cs01,cs02,cs03,cs04,cs05,cs06,cs07,cs08,cs09,cs10,cs11,cs12,cs13,cs14,cs15,cs16,cs17,cs18,jupyter,r,sql,javascript,python,c++,c,cmake,java,dart,kotlin,go,swift,c#,aspNet,typescript,php,objective_c,ruby,html,css,scss,rust,internships_no,time_spent,ai_industry,cs_industry,da_industry,gd_industry,ho_industry,is_industry,na_industry,sd_industry,specialisation
1110,UoN,4.1,20.8,31.7,40,31.5,22.9,21.2,32.2,32.7,34.6,28.3,19.7,24.49,18.15,0,23.76,38.8,37.7,35.6,59,34,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,1,0,0,0,0,0,0,0,AI
1111,UoN,4.1,27.7,36.7,40,32.3,20.5,16.4,39.2,28.7,32.9,26.8,16.1,35.44,10.03,0,23.45,37.9,34.2,31.7,86,5,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,1,0,0,0,0,0,AI
1112,UoN,4.1,4.8,17.5,20,12.7,3,7.2,11.5,9.4,19,2.3,8.8,20.84,2.5,0,20.62,18.1,13.5,15,50,35,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1,0,0,0,0,0,0,0,AI
1113,UoN,4.1,6.1,17.1,20,19.8,2.7,0.1,14.9,12.4,10.3,2,8.9,17.51,5.65,0,4.72,11,13.1,12.1,39,27,9,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,AI
1114,UoN,4.1,9.6,12.8,20,14.2,6.3,5.7,16.3,11.3,13.4,7.1,7.9,15.82,0.66,0,3.79,17.8,15,15.7,91,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,AI
1115,UoN,4.2,81.5,97.6,100,93.5,85.6,82.6,98,97.6,99.4,88.3,92.6,82.84,86.74,0,81.25,90.5,96.1,96.2,30,23,14,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,1,0,1,0,0,0,0,0,AI
1116,UoN,4.2,80.4,98.4,100,97.8,84.6,89.2,91.9,93.1,90.8,87,94.4,95.65,87.11,0,90.16,90,91.3,98,67,14,5,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,1,0,0,0,0,0,0,0,AI
1117,UoN,4.2,83.2,92.7,100,94.8,88.5,85,97.5,99,95.9,87,93.5,86.98,94.41,0,85.63,92.5,98.5,97.4,54,20,10,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,1,0,0,0,0,0,AI
1118,UoN,4.2,65.1,77.9,80,71.2,69.8,65.9,74.4,79.2,71.1,68.8,74,62.53,75.31,0,73.16,74.4,74.1,70.7,57,32,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,0,0,0,0,0,0,0,AI
1119,UoN,4.2,61.8,79.2,80,74.2,60.9,60.7,79.4,70.9,78.2,63,75.1,66.19,78.51,0,66.42,70.1,73.6,71.7,52,31,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1,0,1,0,0,0,0,0,AI
1120,UoN,4.2,67.4,75.9,80,79.7,68.8,62.9,79.2,80,78.8,61.4,77.8,73.47,62.1,0,65.96,70.8,70.3,79.4,97,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,0,0,0,0,0,0,AI
1121,UoN,4.2,44.9,59.3,60,57.3,41.3,42.2,55.1,51.8,50.3,45.7,55,56.87,44.44,0,41.24,51.8,50.9,54.2,72,19,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,1,0,0,0,0,0,0,0,AI
1122,UoN,4.2,42,59.8,60,59.6,46.3,41.4,50.5,54.8,51.1,41.5,59.5,46.05,40.84,0,52.93,55.1,54.2,51.6,70,15,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AI
1123,UoN,4.2,41.8,54.6,60,57.5,44.1,43.2,56.5,55.1,52.3,45.5,57.7,53.82,52.97,0,52.05,56.2,56.4,55.3,41,29,1,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,AI
1124,UoN,4.2,29.6,33.9,40,39.2,22.2,20.5,36.2,34.9,39.5,21.9,37.9,38.87,26.31,0,35.86,30.9,36.3,32.5,40,28,5,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,AI
1125,UoN,4.2,25.3,36.2,40,33.5,27.7,28.9,31.3,30.1,30.8,21.6,35.4,26.01,26.39,0,20.75,33.7,35.4,39.1,45,43,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1,0,0,0,0,0,0,0,AI
1126,UoN,4.2,20.5,33.4,40,31,21.3,27,31.6,39.2,37.1,24.8,31.9,26.84,23.81,0,20.14,33.1,30.7,33.2,48,35,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AI
1127,UoN,4.2,6.2,12.2,20,13,1.9,1.4,16,10.4,11.6,8.2,16.6,11.18,16.58,0,0.22,19.1,17.1,11.6,48,21,9,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,1,0,0,0,0,0,0,0,AI
1128,UoN,4.2,8.3,16.6,20,12.6,3.7,6.9,18.3,11,14.4,4,12.5,19.91,18.71,0,10.75,13.5,12,13.8,33,25,16,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,1,0,1,0,0,0,0,0,AI
1129,UoN,4.2,9.7,10.3,20,18.5,8.3,9.5,17.1,10.9,13.5,8.7,17,8.09,9.07,0,16.01,14.3,16.9,11,62,26,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AI
1130,UoN,1.1,22.8,11.7,50,10.5,17.3,0,0,0,0,0,0,0,0,0,21.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1131,UoN,1.1,25,11.4,50,11.2,18,0,0,0,0,0,0,0,0,0,23.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1132,UoN,1.1,24.4,12.5,50,10.6,16.9,0,0,0,0,0,0,0,0,0,23.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1133,UoN,1.1,20,8.9,40,8.4,13.5,0,0,0,0,0,0,0,0,0,16.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1134,UoN,1.1,17.8,10,40,8.2,13.2,0,0,0,0,0,0,0,0,0,20.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1135,UoN,1.1,17.6,9.7,40,8.4,13,0,0,0,0,0,0,0,0,0,15.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1136,UoN,1.1,13.5,6.4,30,5.1,9.2,0,0,0,0,0,0,0,0,0,15.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1137,UoN,1.1,15,6.6,30,5.9,9.3,0,0,0,0,0,0,0,0,0,14.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1138,UoN,1.1,13.9,7.4,30,5.9,10.5,0,0,0,0,0,0,0,0,0,14.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1139,UoN,1.1,9,4,20,3.1,5.9,0,0,0,0,0,0,0,0,0,9.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1140,UoN,1.1,7.7,4.3,20,3.2,5.9,0,0,0,0,0,0,0,0,0,9.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1141,UoN,1.1,9.7,4.6,20,3,6.6,0,0,0,0,0,0,0,0,0,5.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1142,UoN,1.1,3.5,1.3,10,0,3.3,0,0,0,0,0,0,0,0,0,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1143,UoN,1.1,3,1.7,10,0.5,2.6,0,0,0,0,0,0,0,0,0,5.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1144,UoN,1.1,5,1.6,10,0.1,2.1,0,0,0,0,0,0,0,0,0,1.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1145,UoN,1.2,46.6,12.3,50,11.1,34.4,18.2,0,16.6,0,0,0,0,0,0,21.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1146,UoN,1.2,45.1,12.3,50,11,34.9,19.1,0,15.5,0,0,0,0,0,0,21.21,0,0,0,0,0,0,20,68,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1147,UoN,1.2,45.4,11.8,50,11,35.8,18.8,0,16.1,0,0,0,0,0,0,23.42,0,0,0,0,0,0,32,52,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1148,UoN,1.2,38.2,9.8,40,8.1,25.9,15.6,0,12.1,0,0,0,0,0,0,20.87,0,0,0,0,0,0,33,40,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1149,UoN,1.2,37.1,9.6,40,8.1,27.3,14.8,0,12.9,0,0,0,0,0,0,18.9,0,0,0,0,0,0,30,33,24,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1150,UoN,1.2,38.8,9.4,40,8.4,25.7,14.1,0,13,0,0,0,0,0,0,17.45,0,0,0,0,0,0,45,45,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1151,UoN,1.2,29.5,6.6,30,6,19.6,11.6,0,9,0,0,0,0,0,0,15.62,0,0,0,0,0,0,9,79,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1152,UoN,1.2,27.6,7,30,5.7,19.5,10.9,0,9.4,0,0,0,0,0,0,11.16,0,0,0,0,0,0,21,45,19,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1153,UoN,1.2,25.9,7.2,30,5.4,18.8,10.6,0,9.4,0,0,0,0,0,0,14.41,0,0,0,0,0,0,10,87,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1154,UoN,1.2,19.8,4.6,20,2.8,12.9,7.5,0,6.1,0,0,0,0,0,0,7.38,0,0,0,0,0,0,5,89,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1155,UoN,1.2,16.9,4.4,20,2.9,11.8,6,0,6.3,0,0,0,0,0,0,7.47,0,0,0,0,0,0,20,79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1156,UoN,1.2,19.4,4.1,20,3.3,13.2,6.9,0,5.4,0,0,0,0,0,0,7.7,0,0,0,0,0,0,20,61,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1157,UoN,1.2,8.3,2.2,10,0.2,5.9,3.9,0,2.3,0,0,0,0,0,0,3.32,0,0,0,0,0,0,26,38,18,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1158,UoN,1.2,8.6,1.7,10,1.2,6.2,3.8,0,3.1,0,0,0,0,0,0,2.98,0,0,0,0,0,0,24,57,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1159,UoN,1.2,8.6,2.4,10,0.8,5.9,3.4,0,2.9,0,0,0,0,0,0,0.99,0,0,0,0,0,0,14,85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1160,UoN,2.1,70.4,48,50,43.9,43.8,18.8,0,32,0,18.6,0,0,0,0,25.35,0,0,0,0,0,0,6,92,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1161,UoN,2.1,69.9,48.7,50,42.3,43.6,18.3,0,30.4,0,19,0,0,0,0,24.97,0,0,0,0,0,0,18,62,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1162,UoN,2.1,69.1,45.5,50,44.9,44.9,20,0,31.5,0,18.7,0,0,0,0,21.61,0,0,0,0,0,0,31,62,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1163,UoN,2.1,55.6,39,40,30,35.2,14.8,0,24.2,0,14.7,0,0,0,0,16.72,0,0,0,0,0,0,2,96,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1164,UoN,2.1,55.7,37.5,40,33.4,34.2,14.2,0,25.9,0,15.3,0,0,0,0,19.03,0,0,0,0,0,0,41,43,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1165,UoN,2.1,58.3,39.4,40,33.5,32.7,14.6,0,23.5,0,14.9,0,0,0,0,20.57,0,0,0,0,0,0,32,43,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1166,UoN,2.1,43.2,27.3,30,20.5,25.9,10.1,0,17.8,0,11.8,0,0,0,0,12.1,0,0,0,0,0,0,42,50,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1167,UoN,2.1,40.9,27.6,30,20.3,23.7,11.6,0,18.7,0,11.3,0,0,0,0,15.78,0,0,0,0,0,0,17,77,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1168,UoN,2.1,37.6,28.3,30,24.8,25.5,10.1,0,19.6,0,10.2,0,0,0,0,14.27,0,0,0,0,0,0,4,92,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1169,UoN,2.1,27.8,19.2,20,14.8,16.5,6.1,0,13,0,6.6,0,0,0,0,5.66,0,0,0,0,0,0,4,93,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,CS
1170,UoN,2.1,26,19.5,20,10.4,16,6.6,0,11,0,6.8,0,0,0,0,10.01,0,0,0,0,0,0,17,57,13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1171,UoN,2.1,29.8,17.9,20,13.9,16.2,6.8,0,10.1,0,6.7,0,0,0,0,9.18,0,0,0,0,0,0,27,56,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1172,UoN,2.1,9,7.5,10,1.7,4.8,2.6,0,5.7,0,3.1,0,0,0,0,3.48,0,0,0,0,0,0,30,56,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1173,UoN,2.1,8.2,7.5,10,3.1,8.8,3.1,0,4.6,0,2,0,0,0,0,4.36,0,0,0,0,0,0,4,93,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1174,UoN,2.1,12.4,5.5,10,3.6,8.9,3.8,0,3.8,0,3.9,0,0,0,0,2.73,0,0,0,0,0,0,30,50,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1175,UoN,2.2,91.2,71.9,50,65.1,80.6,19,47.9,32.8,0,37.7,0,0,43.17,0,22.65,0,91.5,0,0,0,0,32,65,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,CS
1176,UoN,2.2,91.7,69.2,50,65.6,81.7,19.9,46.3,30.2,0,36.9,0,0,42.38,0,23.66,0,96.7,0,0,0,0,31,52,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,CS
1177,UoN,2.2,99.6,74.6,50,64.1,76.7,19.2,49,30.3,0,39.6,0,0,40.14,0,24.88,0,98.4,0,0,0,0,2,95,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,CS
1178,UoN,2.2,73.4,58.5,40,50,57.7,16,39.1,23.9,0,28.5,0,0,34.24,0,20.87,0,72.2,0,0,0,0,9,75,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1179,UoN,2.2,71.9,52.8,40,45.1,59,14.9,38.8,26,0,31.9,0,0,36.39,0,18.35,0,74.1,0,0,0,0,46,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1180,UoN,2.2,77.3,55,40,47.9,62.9,14.4,38.5,25,0,28,0,0,34.33,0,15.42,0,77.6,0,0,0,0,46,47,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1181,UoN,2.2,52.3,43.9,30,35.5,47,10.8,28.1,18.5,0,22.5,0,0,30.99,0,11.51,0,57,0,0,0,0,10,85,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1182,UoN,2.2,59.6,40.5,30,31.8,42.6,11.8,29.9,17.9,0,20.3,0,0,25.49,0,11.53,0,55.1,0,0,0,0,35,39,19,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1183,UoN,2.2,52.2,37.9,30,33.7,42.8,10.8,26,17.3,0,23.7,0,0,29.66,0,11.08,0,54,0,0,0,0,42,43,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1184,UoN,2.2,31.8,28.8,20,15.9,25.2,7,19.1,12.8,0,13.9,0,0,11.69,0,10.98,0,34.8,0,0,0,0,32,56,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1185,UoN,2.2,33,24.4,20,18.1,30.5,7.5,19,12.3,0,15.6,0,0,10.86,0,9.42,0,36.5,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1186,UoN,2.2,37.1,25.5,20,22.2,30.5,6.1,18.4,13,0,15.9,0,0,11.1,0,5.41,0,39.6,0,0,0,0,17,61,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,1,0,0,0,0,0,0,CS
1187,UoN,2.2,13.5,13.6,10,3.8,12.7,3.9,6.7,5.7,0,5.8,0,0,8.66,0,0.78,0,10.2,0,0,0,0,28,49,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1188,UoN,2.2,10.3,13.8,10,2.9,9.5,3.7,5.5,5.7,0,4.6,0,0,1.23,0,4.34,0,11,0,0,0,0,43,49,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1189,UoN,2.2,12.2,14.8,10,2.5,12.3,3.4,7.4,6,0,6.5,0,0,2.16,0,2.39,0,13.1,0,0,0,0,28,35,21,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1190,UoN,3.1,90.6,85.3,50,74.4,86.8,39.7,49.3,46.9,0,59,0,0,46.54,0,70.55,91.8,90.9,0,0,0,0,7,88,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1191,UoN,3.1,96.8,86.7,50,73.8,88.8,38.6,49.1,48.4,0,57.9,0,0,42.61,0,70.33,92.6,93.8,0,0,0,0,5,87,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,1,0,0,0,0,1,0,CS
1192,UoN,3.1,97.2,86.1,50,71.9,83,37.6,46.8,49.7,0,59.7,0,0,40.51,0,73.36,94.6,95.5,0,0,0,0,31,40,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,1,0,0,0,0,0,0,CS
1193,UoN,3.1,71.6,63.9,40,55.4,65.4,28.5,39.5,35.9,0,44.2,0,0,34.55,0,46.33,78.9,75.4,0,0,0,0,25,42,23,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,1,0,0,0,0,0,0,CS
1194,UoN,3.1,75,61.3,40,58.4,72,28.5,35,38.1,0,42.3,0,0,40.92,0,45.04,77.1,76.3,0,0,0,0,22,75,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1195,UoN,3.1,79.7,68.4,40,60,64.2,31.7,39.2,35.5,0,45.1,0,0,39.77,0,60.36,75.5,74.9,0,0,0,0,37,49,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,1,0,0,0,0,0,0,CS
1196,UoN,3.1,56,46.3,30,41,48.1,22.3,28.4,29.8,0,35.9,0,0,23.44,0,40.65,50.4,53.7,0,0,0,0,39,45,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1197,UoN,3.1,57.1,44.9,30,40,53.9,21.2,29.1,26.8,0,35.8,0,0,27.42,0,36.12,57.3,57.9,0,0,0,0,24,36,22,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,CS
1198,UoN,3.1,59.3,48.1,30,38.3,48.2,23.7,26.5,27,0,30.7,0,0,20.85,0,33.31,53.5,50.4,0,0,0,0,28,44,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1199,UoN,3.1,38.9,33.8,20,24.6,28,15.1,17.5,16.7,0,21.4,0,0,17.1,0,15.29,34.1,35.7,0,0,0,0,39,49,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,1,0,0,0,0,1,0,CS
1200,UoN,3.1,38.3,31.8,20,18.5,34.4,12.8,16.2,19.8,0,20.7,0,0,15.38,0,18.17,32.3,36.2,0,0,0,0,46,47,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,1,0,0,0,0,0,0,CS
1201,UoN,3.1,39.1,33.6,20,25.2,31.7,13.7,19.4,15.2,0,23.6,0,0,10.94,0,23.93,36,33.7,0,0,0,0,33,45,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1202,UoN,3.1,13.7,15,10,8.6,15.2,4.5,5.9,8.7,0,7.9,0,0,1.83,0,7.68,10.9,18.7,0,0,0,0,29,32,24,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1203,UoN,3.1,18.6,14.2,10,0.2,15.2,7.6,6.6,6.8,0,7.6,0,0,1.8,0,5.07,19.8,13.7,0,0,0,0,15,65,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,0,CS
1204,UoN,3.1,12.6,13.4,10,1.7,17.6,4.6,6.7,8.8,0,7.8,0,0,2.27,0,1.86,15.8,10.3,0,0,0,0,29,62,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1205,UoN,3.2,90.5,94.7,50,80.1,87.7,56.5,90.7,80.2,42.4,54.6,24.5,0,47.46,0,83.58,98.2,94.5,0,0,0,0,49,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1206,UoN,3.2,90.5,91.5,50,87,82.6,59.2,92.3,80.2,40.3,55.6,22.8,0,47.93,0,86.89,93.3,98.2,0,0,0,0,33,34,22,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,1,0,0,0,0,0,0,CS
1207,UoN,3.2,94.7,94,50,89.5,83.2,58.8,91,83.2,42.2,56.1,23,0,45.64,0,95.71,97.6,98.5,0,0,0,0,29,39,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,0,CS
1208,UoN,3.2,77.2,76.6,40,64.7,65.3,46.9,76.7,61.1,34.9,45,19.9,0,37.13,0,76.05,71.2,77.8,0,0,0,0,13,86,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1209,UoN,3.2,70.7,78.5,40,67.2,68.4,43.6,72.1,61,30.9,44.3,18.2,0,32.36,0,61.5,75.6,71.7,0,0,0,0,45,52,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,CS
1210,UoN,3.2,75.6,79.6,40,61.8,72.5,45.9,76.9,66.4,34.9,45.7,20,0,30.93,0,68.73,71.5,76,0,0,0,0,28,38,25,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1211,UoN,3.2,56.2,58.2,30,42.4,48.8,33.6,55,47.5,24.5,31.3,14.3,0,28.78,0,47.57,53.2,54.5,0,0,0,0,30,33,26,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,CS
