studentId,school,year,semester,cs01,cs02,cs03,cs04,cs05,cs06,cs07,cs08,cs09,cs10,cs11,cs12,cs13,cs14,cs15,cs16,cs17,cs18,academic_average,c,c++,java,javascript,python,r,jupyter,dart,kotlin,go,swift,c#,typescript,php,objective-c,ruby,html,css,sql,rust,internships_no,time_spent,ai_industry,cs_industry,da_industry,gd_industry,ho_industry,is_industry,na_industry,sd_industry,specialisation
1110,JKUAT,4,1,39.67,27.91,40,21.28,32.59,37.92,25.56,14.26,0,24.32,23.54,40,20,40,26.65,19.35,28.05,0,28.82,0,0,0,0,28,59.8,29.8,0,0,0,0,0,0,0,0,0,0,0,19.2,0,1,16,1,0,0,0,0,0,0,0,AI
1111,JKUAT,4,1,36.4,20.38,40,21.03,32.3,34.95,23.16,11.14,0,22.68,27.33,40,20,40,26.65,15.83,24.26,0,27.26,0,0,0,0,9.1,8.1,55,0,0,0,0,0,0,0,0,0,0,0,0.8,0,1,3,1,0,1,0,0,0,0,0,AI
1112,JKUAT,4,1,11.74,0.18,20,5.68,10.02,12.81,1.37,3.36,0,7.9,0.55,20,10,20,13.31,3.79,6.13,0,9.18,0,0,0,0,38.8,13.9,74.3,0,0,0,0,0,0,0,0,0,0,0,44.2,0,1,13,1,0,0,0,0,0,0,1,AI
1113,JKUAT,4,1,15,5.39,20,6.17,10.54,19.75,9.16,4.75,0,7.36,9.51,20,10,20,13.31,6.4,8.33,0,11.6,0,0,0,0,12.6,10.6,29.5,0,0,0,0,0,0,0,0,0,0,0,12.2,0,1,2,1,0,1,0,0,0,0,0,AI
1114,JKUAT,4,1,18.89,8.92,20,0.23,19.68,15.18,7.25,0.54,0,12.2,1.56,20,10,20,13.31,0.38,5.71,0,10.87,0,0,0,0,34.3,38.6,25.5,0,0,0,0,0,0,0,0,0,0,0,21.3,0,1,5,1,0,0,0,0,0,0,0,AI
1115,JKUAT,4,2,98.96,89.13,100,80.85,90.5,98.19,80.85,83.79,84.95,96.98,81.18,100,100,100,99.99,82.95,83.48,0,91.28,0,0,0,0,31.6,22.4,42.9,0,0,0,0,0,0,0,0,0,0,0,18.9,0,1,16,1,0,1,0,0,0,0,1,AI
1116,JKUAT,4,2,95.86,82.3,100,89.35,90.31,96.37,84.03,85.93,81.72,98.75,85.38,100,100,100,99.99,87.45,84.65,0,91.89,0,0,0,0,42.3,36.2,47.5,0,0,0,0,0,0,0,0,0,0,0,66.4,0,1,14,1,0,0,0,0,0,0,0,AI
1117,JKUAT,4,2,90.57,84.58,100,84.52,91.83,93.23,84.44,89.91,83.84,95.38,84.64,100,100,100,99.99,82.61,88.88,0,91.44,0,0,0,0,21,44.3,89.5,0,0,0,0,0,0,0,0,0,0,0,9.2,0,1,5,1,0,1,0,0,0,0,0,AI
1118,JKUAT,4,2,73.98,68.21,80,62.87,73.7,70.86,64.69,61,65.99,78.42,61.94,80,80,80,79.99,62.18,61.41,0,70.9,0,0,0,0,35.7,96,31.3,0,0,0,0,0,0,0,0,0,0,0,59.9,0,1,10,1,0,0,0,0,0,0,0,AI
1119,JKUAT,4,2,79.89,60.82,80,62.35,75.98,77.78,69.35,61.5,62.16,73.94,61.48,80,80,80,79.99,63.97,67.67,0,71.58,0,0,0,0,82,11,3.9,0,0,0,0,0,0,0,0,0,0,0,42,0,1,8,1,0,1,0,0,0,0,1,AI
1120,JKUAT,4,2,71.19,62.2,80,61.55,75.4,78.77,67.41,61.37,60.51,77.59,61.98,80,80,80,79.99,60.91,64.83,0,70.81,0,0,0,0,36.9,20.3,20,0,0,0,0,0,0,0,0,0,0,0,11.7,0,1,6,1,0,0,0,0,0,0,0,AI
1121,JKUAT,4,2,54.56,41.06,60,40.01,50.43,52.99,48.53,42.66,47.99,54.99,47.03,60,60,60,59.99,44.88,46.28,0,51.26,0,0,0,0,74.1,66.3,28.2,0,0,0,0,0,0,0,0,0,0,0,43.2,0,1,15,1,0,0,0,0,0,0,1,AI
1122,JKUAT,4,2,53.55,46.38,60,40.86,52.65,54.35,45.55,42.43,43,54.17,40.84,60,60,60,59.99,47.65,42.79,0,50.84,0,0,0,0,4.5,29.8,34.7,0,0,0,0,0,0,0,0,0,0,0,85.5,0,0,0,0,0,0,0,0,0,0,0,AI
1123,JKUAT,4,2,51.19,48.87,60,47.58,56.98,55.89,48.63,47.37,40.87,59.56,46.38,60,60,60,59.99,49.43,44.85,0,52.8,0,0,0,0,20.6,9.6,32.7,0,0,0,0,0,0,0,0,0,0,0,99.9,0,1,7,1,0,0,0,0,0,0,0,AI
1124,JKUAT,4,2,30.91,21.22,40,27.15,33.47,30.65,21.02,26.95,20.93,35.88,27.84,40,40,40,39.99,24.39,29.45,0,31.17,0,0,0,0,85.7,40.9,40.8,0,0,0,0,0,0,0,0,0,0,0,20.6,0,1,2,1,0,1,0,0,0,0,0,AI
1125,JKUAT,4,2,32.6,22.27,40,26.75,34.68,35.32,20.73,24.96,27.82,33.69,26.66,40,40,40,39.99,21.28,29.45,0,31.54,0,0,0,0,42.4,22.5,3.2,0,0,0,0,0,0,0,0,0,0,0,27.1,0,1,8,1,0,0,0,0,0,0,0,AI
1126,JKUAT,4,2,32.26,25.86,40,24.1,37.55,36.64,22.55,24.54,20.97,33.96,26.17,40,40,40,39.99,21.23,21.1,0,31,0,0,0,0,4.2,23.7,20.4,0,0,0,0,0,0,0,0,0,0,0,60.5,0,0,0,0,0,0,0,0,0,0,0,AI
1127,JKUAT,4,2,15.25,9.37,20,8.15,19.84,19.14,2.51,2.26,8.08,12.26,3.09,20,20,20,19.99,5.39,6.98,0,12.49,0,0,0,0,22.5,18.4,3,0,0,0,0,0,0,0,0,0,0,0,44.4,0,1,14,1,0,0,0,0,0,0,0,AI
1128,JKUAT,4,2,18.95,6.27,20,8.41,19.66,11.58,9.27,4.57,8.28,16.48,9.03,20,20,20,19.99,0.06,3.08,0,12.68,0,0,0,0,41,2.3,18.2,0,0,0,0,0,0,0,0,0,0,0,80.2,0,1,14,1,0,1,0,0,0,0,0,AI
1129,JKUAT,4,2,14.12,0.03,20,8.73,10.95,18.75,9.66,5.95,7.94,11.94,0.24,20,20,20,19.99,0.59,1.7,0,11.21,0,0,0,0,14.2,39,2.6,0,0,0,0,0,0,0,0,0,0,0,19.1,0,0,0,0,0,0,0,0,0,0,0,AI
1130,JKUAT,1,1,28.58,22.16,50,15.27,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,24.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1131,JKUAT,1,1,28.31,21.77,50,14.38,4.84,0,0,0,0,0,0,0,0,0,0,0,0,0,23.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1132,JKUAT,1,1,28.2,21.37,50,14.91,5.13,0,0,0,0,0,0,0,0,0,0,0,0,0,23.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1133,JKUAT,1,1,21.07,16.05,40,11.66,3.62,0,0,0,0,0,0,0,0,0,0,0,0,0,18.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1134,JKUAT,1,1,20.11,15.09,40,11.56,3.91,0,0,0,0,0,0,0,0,0,0,0,0,0,18.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1135,JKUAT,1,1,21.18,15.08,40,12.03,3.65,0,0,0,0,0,0,0,0,0,0,0,0,0,18.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1136,JKUAT,1,1,14.73,10.67,30,8.96,2.88,0,0,0,0,0,0,0,0,0,0,0,0,0,13.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1137,JKUAT,1,1,15.88,10.77,30,9.19,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,13.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1138,JKUAT,1,1,15.06,11.69,30,8.96,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1139,JKUAT,1,1,7.82,6.8,20,5.43,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,8.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1140,JKUAT,1,1,7.52,6.84,20,5.84,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,8.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1141,JKUAT,1,1,8,5.65,20,5.1,1.18,0,0,0,0,0,0,0,0,0,0,0,0,0,7.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1142,JKUAT,1,1,0.66,1.54,10,1.66,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,2.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1143,JKUAT,1,1,1.93,1.32,10,2.37,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,3.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1144,JKUAT,1,1,1.21,0.74,10,3.14,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,3.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1145,JKUAT,1,2,48.79,43.98,100,15.68,25.66,0,0,0,0,0,0,0,0,0,0,0,0,0,46.82,57.4,70.3,0,24.2,46.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1146,JKUAT,1,2,49.88,44.97,100,15.68,25.73,0,0,0,0,0,0,0,0,0,0,0,0,0,47.25,66.9,3.6,0,3,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1147,JKUAT,1,2,47.42,44.31,100,14.88,26.18,0,0,0,0,0,0,0,0,0,0,0,0,0,46.56,41.2,41.6,0,28.6,41.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1148,JKUAT,1,2,38.61,32.47,80,11.94,18,0,0,0,0,0,0,0,0,0,0,0,0,0,36.23,44.6,15.8,0,44.7,40.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1149,JKUAT,1,2,36.84,34.71,80,11.08,20,0,0,0,0,0,0,0,0,0,0,0,0,0,36.57,20.7,9.5,0,48.5,41.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1150,JKUAT,1,2,38.05,31.77,80,12.27,20,0,0,0,0,0,0,0,0,0,0,0,0,0,36.35,47.2,9,0,59,32.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1151,JKUAT,1,2,25.15,24.28,60,8.73,14.21,0,0,0,0,0,0,0,0,0,0,0,0,0,26.47,36,8.3,0,82.9,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1152,JKUAT,1,2,23.73,21.36,60,8.65,14.46,0,0,0,0,0,0,0,0,0,0,0,0,0,25.64,64.1,43.1,0,8.9,18.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1153,JKUAT,1,2,25.14,20.28,60,8.65,12.22,0,0,0,0,0,0,0,0,0,0,0,0,0,25.26,3.5,92.8,0,36.9,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1154,JKUAT,1,2,13.85,14.25,40,4.76,8,0,0,0,0,0,0,0,0,0,0,0,0,0,16.14,62.8,10.1,0,37.4,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1155,JKUAT,1,2,13.03,12.67,40,4.76,9,0,0,0,0,0,0,0,0,0,0,0,0,0,15.83,15.6,43.6,0,11.3,42.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1156,JKUAT,1,2,16.06,10.22,40,5.47,6,0,0,0,0,0,0,0,0,0,0,0,0,0,15.64,12.9,10.1,0,16.5,42.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1157,JKUAT,1,2,4.12,4.15,20,1.99,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,6.23,91,73.2,0,4.1,69.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1158,JKUAT,1,2,2.72,2.97,20,1.61,2.78,0,0,0,0,0,0,0,0,0,0,0,0,0,6.02,94.7,16.5,0,65.7,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1159,JKUAT,1,2,1.67,1.59,20,2.52,2.67,0,0,0,0,0,0,0,0,0,0,0,0,0,5.69,44.1,28.2,0,20.3,20.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1160,JKUAT,2,1,79.59,66.94,100,23.75,41.99,27.53,0,0,0,0,0,0,0,0,0,0,0,0,56.63,34.6,6.7,0,41.3,79.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1161,JKUAT,2,1,77.88,62.37,100,24.14,39.66,29.43,0,0,0,0,0,0,0,0,0,0,0,0,55.58,47.4,12.1,0,96.5,77.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1162,JKUAT,2,1,71.9,60.72,100,26.04,40.48,28.47,0,0,0,0,0,0,0,0,0,0,0,0,54.6,78.3,61,0,49.4,35.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1163,JKUAT,2,1,58.91,46.24,80,20.61,32.79,21.8,0,0,0,0,0,0,0,0,0,0,0,0,43.39,77.6,2.7,0,43,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1164,JKUAT,2,1,55.7,47.53,80,19.74,32.12,20.19,0,0,0,0,0,0,0,0,0,0,0,0,42.55,35.4,87.9,0,48,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1165,JKUAT,2,1,56.55,47.23,80,18.63,31.31,20.95,0,0,0,0,0,0,0,0,0,0,0,0,42.45,39.8,65.8,0,57.9,87.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1166,JKUAT,2,1,43.23,36.26,60,13.95,21.87,15.92,0,0,0,0,0,0,0,0,0,0,0,0,31.87,4.3,14.4,0,15.6,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1167,JKUAT,2,1,39.1,32.51,60,15.17,22.62,13.92,0,0,0,0,0,0,0,0,0,0,0,0,30.55,9.8,47.1,0,45.1,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1168,JKUAT,2,1,36.79,37.43,60,14.27,23.29,15.97,0,0,0,0,0,0,0,0,0,0,0,0,31.29,36.3,2,0,41.2,36.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1169,JKUAT,2,1,25.63,20.44,40,9.37,10.31,8.4,0,0,0,0,0,0,0,0,0,0,0,0,19.03,20.3,71.1,0,71,25.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,CS
1170,JKUAT,2,1,19.27,19.03,40,9.21,10.31,8.05,0,0,0,0,0,0,0,0,0,0,0,0,17.65,16,46.9,0,18.2,52.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1171,JKUAT,2,1,26.62,18.51,40,8.44,10.9,9.77,0,0,0,0,0,0,0,0,0,0,0,0,19.04,19.5,31,0,44.5,14.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1172,JKUAT,2,1,4.94,4.82,20,4.86,2.29,3,0,0,0,0,0,0,0,0,0,0,0,0,6.65,30.5,32.8,0,30.7,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1173,JKUAT,2,1,0.88,5.55,20,3.04,0.45,2.33,0,0,0,0,0,0,0,0,0,0,0,0,5.38,29.7,44.8,0,44.3,47.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1174,JKUAT,2,1,2.74,5.75,20,4.93,2.7,2.3,0,0,0,0,0,0,0,0,0,0,0,0,6.4,21.5,29.5,0,41.4,48.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1175,JKUAT,2,2,88.29,84.62,100,43.62,38.61,28.44,86.98,0,0,0,0,50,0,0,33.33,0,0,0,61.54,99.5,11.1,0,9.2,23.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,CS
1176,JKUAT,2,2,88.51,89.26,100,44.01,38.04,26.85,86.5,0,0,0,0,50,0,0,33.33,0,0,0,61.83,7.6,31.3,0,62.4,27.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,CS
1177,JKUAT,2,2,89.54,84.31,100,46.66,38.9,28.49,80.25,0,0,0,0,50,0,0,33.33,0,0,0,61.28,36.6,83.4,0,23.5,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,CS
1178,JKUAT,2,2,66.28,65.44,80,33.95,31.55,19.37,63.58,0,0,0,0,40,0,0,26.66,0,0,0,47.43,42.9,29.2,0,12.8,23.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1179,JKUAT,2,2,63.83,68.44,80,36.39,31.34,18.83,67.67,0,0,0,0,40,0,0,26.66,0,0,0,48.13,77.6,45.3,0,20.6,92.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1180,JKUAT,2,2,67.42,62.26,80,33.25,30.47,18.89,61.09,0,0,0,0,40,0,0,26.66,0,0,0,46.67,39.6,15.3,0,8.3,63.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1181,JKUAT,2,2,49.11,43.67,60,26.52,21.84,14.51,41.47,0,0,0,0,30,0,0,18.76,0,0,0,33.99,38.1,25.5,0,29.4,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1182,JKUAT,2,2,43.69,41.55,60,25.44,20.47,15.74,48.23,0,0,0,0,30,0,0,18.76,0,0,0,33.76,11.6,11.1,0,69.3,83.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1183,JKUAT,2,2,41.86,47.68,60,25.3,21.89,14.6,49.7,0,0,0,0,30,0,0,18.76,0,0,0,34.42,41,48.1,0,28,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1184,JKUAT,2,2,22.43,29.65,40,16.42,9.74,7.61,26.25,0,0,0,0,20,0,0,13.33,0,0,0,20.6,82.8,81.6,0,23.7,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1185,JKUAT,2,2,26.75,29.56,40,17.69,12.66,7.88,25.93,0,0,0,0,20,0,0,13.33,0,0,0,21.53,6.9,46.4,0,94.8,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1186,JKUAT,2,2,25.99,20.38,40,15.31,10.64,9.21,24.39,0,0,0,0,20,0,0,13.33,0,0,0,19.92,0.2,40.1,0,3.1,57.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,1,0,0,0,0,0,0,CS
1187,JKUAT,2,2,7.62,8.6,20,7.77,2.04,0.99,3.48,0,0,0,0,10,0,0,6.67,0,0,0,7.46,41.4,40,0,92.7,49.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1188,JKUAT,2,2,2.29,1.86,20,5.79,0.94,1.62,5.68,0,0,0,0,10,0,0,6.67,0,0,0,6.09,71.6,50.5,0,41.3,73.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1189,JKUAT,2,2,1.88,1.13,20,4.92,3.6,1.5,8.83,0,0,0,0,10,0,0,6.67,0,0,0,6.5,48.1,8.5,0,12.7,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1190,JKUAT,3,1,82.64,84.5,100,52.06,61.84,28.5,81.13,20.53,0,0,0,50,0,100,66.67,0,0,0,66.17,34.4,49.7,0,98.8,25.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1191,JKUAT,3,1,81.58,84.9,100,47.78,63.57,28.79,83.85,20.46,0,0,0,50,0,100,66.67,0,0,0,66.15,76.3,15.8,0,44.5,9.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,1,0,0,0,0,1,1,CS
1192,JKUAT,3,1,89.73,81.82,100,48.64,62.8,29.61,83.09,21.14,0,0,0,50,0,100,66.67,0,0,0,66.68,20.4,12.5,0,34.4,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,1,0,0,0,0,0,1,CS
1193,JKUAT,3,1,62.21,65.72,80,38.98,47.72,21.07,60.79,15.59,0,0,0,40,0,80,53.33,0,0,0,51.4,42.2,17.1,0,16.4,11.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,1,0,0,0,0,0,1,CS
1194,JKUAT,3,1,64.66,69.61,80,36.87,46.02,21.18,63.84,16.01,0,0,0,40,0,80,53.33,0,0,0,51.96,28.6,88.8,0,3.5,96.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1195,JKUAT,3,1,67.21,63.24,80,37.88,48.61,18.81,62.05,16.43,0,0,0,40,0,80,53.33,0,0,0,51.6,19,33.8,0,88.7,45.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,1,0,0,0,0,0,1,CS
1196,JKUAT,3,1,48.77,44.17,60,30.61,32.06,15.82,44.13,11.21,0,0,0,30,0,60,39.99,0,0,0,37.89,22.1,35.6,0,19.8,12.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1197,JKUAT,3,1,48.19,49.26,60,31.51,33.29,15.9,46.36,10.66,0,0,0,30,0,60,39.99,0,0,0,38.65,11.5,99.5,0,75.9,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,CS
1198,JKUAT,3,1,46.37,44.2,60,27.2,31.09,14.15,40.05,11.03,0,0,0,30,0,60,39.99,0,0,0,36.73,22.2,35.3,0,87.2,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1199,JKUAT,3,1,22.85,26.5,40,18.1,21.74,9.47,28.5,7.08,0,0,0,20,0,40,26.65,0,0,0,23.72,14,19.8,0,91.2,18.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,1,0,0,0,0,1,1,CS
1200,JKUAT,3,1,22.96,29.29,40,20.75,21.81,7.24,22.14,7,0,0,0,20,0,40,26.65,0,0,0,23.44,36.4,10.4,0,35.3,92.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,1,0,0,0,0,0,1,CS
1201,JKUAT,3,1,26.7,22.63,40,19.05,16.89,7.57,27.61,6.17,0,0,0,20,0,40,26.65,0,0,0,23.02,14.1,20.2,0,44.2,44.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1202,JKUAT,3,1,5.83,0.74,20,10.1,0.87,0.51,1.61,1.43,0,0,0,10,0,20,13.31,0,0,0,7.67,33.6,5.4,0,92.4,11.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1203,JKUAT,3,1,3.19,7.48,20,5.31,1.86,2.45,7.48,1.07,0,0,0,10,0,20,13.31,0,0,0,8.38,50.7,16.7,0,29.8,30.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,1,CS
1204,JKUAT,3,1,0.84,7.7,20,8.59,6.1,1.79,6.11,1.09,0,0,0,10,0,20,13.31,0,0,0,8.68,65.6,34.7,0,44.4,90.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1205,JKUAT,3,2,84.52,83.25,100,67.36,76.29,27.61,86.77,40.78,0,26.96,0,100,0,100,66.67,59.11,0,0,70.72,21.2,69.4,0,34.4,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1206,JKUAT,3,2,82.84,83.85,100,67.98,83.43,29.52,85.06,41.88,0,27.41,0,100,0,100,66.67,59.05,0,0,71.36,39.7,5,0,67,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,1,0,0,0,0,0,1,CS
1207,JKUAT,3,2,85.9,87.27,100,63.9,76.67,27.09,88.92,44.4,0,28.5,0,100,0,100,66.67,55.6,0,0,71.15,28.8,31.4,0,41.3,39.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,1,CS
1208,JKUAT,3,2,69.81,61.77,80,49.76,56.95,20.16,61.39,34.68,0,19.63,0,80,0,80,53.33,44.75,0,0,54.79,95.4,44.2,0,22.6,47.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1209,JKUAT,3,2,65.61,64.97,80,49.3,64.69,22.11,68.97,33.92,0,21.72,0,80,0,80,53.33,44.15,0,0,56.06,28.7,82.6,0,37.2,11.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,CS
1210,JKUAT,3,2,61.71,63.27,80,54.62,65.72,19.01,67.68,32.65,0,20.96,0,80,0,80,53.33,45.8,0,0,55.75,24.3,17.4,0,4.1,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
